0,1,350
1,1,60
2,1,500000
3,1,50
4,1,120
5,1,190
6,1,250290
7,1,85910
8,1,250
9,1,7640
10,1,4400
11,1,30
12,1,850
13,1,2040
14,1,144820
15,1,26870
16,1,50
17,1,293250
18,1,2090
19,1,83840
20,1,70
21,1,190490
22,1,5300
23,1,13790
24,1,100
25,1,70
26,1,16010
27,1,2820
28,1,1610
29,1,330
30,1,50
31,1,90
32,1,500000
33,1,680
34,1,500000
35,1,13720
36,1,780
37,1,100
38,1,454440
39,1,3060
40,1,500000
41,1,30
42,1,8770
43,1,40
44,1,130
45,1,150
46,1,3740
47,1,150
48,1,1420
49,1,260
50,1,170
51,1,20
52,1,2320
53,1,43980
54,1,294710
55,1,50
56,1,600
57,1,80
58,1,158740
59,1,24600
60,1,254260
61,1,500000
62,1,200
63,1,149710
64,1,200
65,1,50
66,1,920
67,1,166210
68,1,20
69,1,3540
70,1,70580
71,1,80
72,1,840
73,1,20
74,1,910
75,1,500000
76,1,4650
77,1,240
78,1,246840
79,1,960
80,1,580
81,1,1740
82,1,117900
83,1,30
84,1,10380
85,1,4680
86,1,1810
87,1,1440
88,1,70
89,1,10610
90,1,30
91,1,320
92,1,417360
93,1,400
94,1,5270
95,1,239320
96,1,24030
97,1,1050
98,1,500000
99,1,750
100,1,2030
101,1,1400
102,1,187960
103,1,1080
104,1,90
105,1,500000
106,1,10
107,1,80
108,1,150
109,1,60
110,1,1560
111,1,169470
112,1,270
113,1,170
114,1,101730
115,1,160
116,1,305610
117,1,500000
118,1,3260
119,1,30
120,1,50
121,1,2840
122,1,27510
123,1,2100
124,1,360
125,1,40
126,1,426160
127,1,360
128,1,910
129,1,42940
130,1,1320
131,1,100
132,1,1760
133,1,410
134,1,920
135,1,2550
136,1,7560
137,1,2630
138,1,3600
139,1,500000
140,1,10640
141,1,144230
142,1,100
143,1,10100
144,1,135980
145,1,131220
146,1,474510
147,1,22610
148,1,750
149,1,500000
150,1,107960
151,1,141130
152,1,200
153,1,400
154,1,215320
155,1,670
156,1,14460
157,1,1290
158,1,16600
159,1,500000
160,1,70
161,1,38350
162,1,8920
163,1,167420
164,1,250
165,1,400
166,1,44860
167,1,33950
168,1,360
169,1,240
170,1,72240
171,1,370350
172,1,500000
173,1,221160
174,1,60
175,1,600
176,1,1320
177,1,70
178,1,300
179,1,11420
180,1,462800
181,1,50
182,1,60
183,1,1190
184,1,1750
185,1,45900
186,1,20
187,1,2500
188,1,880
189,1,130710
190,1,220
191,1,2190
192,1,100
193,1,200
194,1,10
195,1,481440
196,1,6020
197,1,106880
198,1,480
199,1,500000
200,1,11270
201,1,1720
202,1,300
203,1,2840
204,1,9800
205,1,164130
206,1,1060
207,1,1060
208,1,1620
209,1,500000
210,1,6740
211,1,30
212,1,20430
213,1,324710
214,1,60
215,1,630
216,1,30
217,1,10
218,1,500000
219,1,50
220,1,1300
221,1,147120
222,1,60
223,1,1130
224,1,28120
225,1,3400
226,1,1550
227,1,7670
228,1,2350
229,1,1370
230,1,322380
231,1,24780
232,1,350
233,1,9520
234,1,2330
235,1,15730
236,1,90
237,1,110
238,1,12910
239,1,500000
240,1,100
241,1,4780
242,1,80
243,1,390
244,1,160
245,1,431990
246,1,7980
247,1,1440
248,1,4900
249,1,10
250,1,500000
251,1,24900
252,1,150
253,1,24210
254,1,500000
255,1,196230
256,1,3500
257,1,500000
258,1,1660
259,1,4360
260,1,1500
261,1,9040
262,1,93130
263,1,280
264,1,12210
265,1,25420
266,1,500000
267,1,4270
268,1,12910
269,1,200
270,1,3770
271,1,4000
272,1,362450
273,1,4020
274,1,134890
275,1,34280
276,1,176660
277,1,21700
278,1,2960
279,1,114380
280,1,125270
281,1,49800
282,1,80240
283,1,2150
284,1,11930
285,1,16720
286,1,40
287,1,80
288,1,3200
289,1,630
290,1,50
291,1,15910
292,1,50
293,1,500000
294,1,12130
295,1,51180
296,1,690
297,1,3920
298,1,13860
299,1,200
300,1,3030
301,1,340
302,1,50
303,1,180
304,1,10
305,1,43350
306,1,6340
307,1,6290
308,1,500000
309,1,210
310,1,97480
311,1,491030
312,1,8680
313,1,1880
314,1,1400
315,1,110
316,1,289050
317,1,20
318,1,60
319,1,3340
320,1,19120
321,1,12360
322,1,100
323,1,3380
324,1,180
325,1,500000
326,1,1900
327,1,1000
328,1,1100
329,1,860
330,1,6260
331,1,82370
332,1,4660
333,1,270
334,1,217420
335,1,12060
336,1,187510
337,1,70
338,1,173230
339,1,424160
340,1,30
341,1,60
342,1,14050
343,1,13280
344,1,120
345,1,220
346,1,6940
347,1,48260
348,1,8570
349,1,50
350,1,350
351,1,1020
352,1,237430
353,1,5040
354,1,40
355,1,163320
356,1,2130
357,1,30
358,1,500
359,1,33210
360,1,8580
361,1,20
362,1,1250
363,1,35720
364,1,13610
365,1,130
366,1,1320
367,1,1820
368,1,339070
369,1,2170
370,1,20
371,1,144480
372,1,710
373,1,140
374,1,150
375,1,110
376,1,3260
377,1,270
378,1,129170
379,1,630
380,1,10300
381,1,4650
382,1,5690
383,1,420
384,1,2330
385,1,300
386,1,80
387,1,1990
388,1,150
389,1,1510
390,1,57220
391,1,20
392,1,1740
393,1,437810
394,1,3490
395,1,70
396,1,37920
397,1,390
398,1,217980
399,1,11480
400,1,30
401,1,920
402,1,770
403,1,50
404,1,280
405,1,17410
406,1,226190
407,1,176780
408,1,10
409,1,2680
410,1,220
411,1,17780
412,1,90
413,1,271540
414,1,300
415,1,20
416,1,500000
417,1,18410
418,1,500000
419,1,460430
420,1,103630
421,1,47800
422,1,311590
423,1,4440
424,1,241490
425,1,30
426,1,13520
427,1,92260
428,1,350
429,1,40
430,1,1340
431,1,900
432,1,400
433,1,29870
434,1,500
435,1,760
436,1,500000
437,1,413430
438,1,51030
439,1,360
440,1,30
441,1,328540
442,1,2280
443,1,253290
444,1,540
445,1,30
446,1,10
447,1,400
448,1,1220
449,1,392980
450,1,1860
451,1,490
452,1,348970
453,1,60
454,1,338910
455,1,2550
456,1,30
457,1,40380
458,1,255580
459,1,20
460,1,140
461,1,60
462,1,362650
463,1,30
464,1,600
465,1,400
466,1,560
467,1,40
468,1,177200
469,1,83770
470,1,22140
471,1,6150
472,1,2770
473,1,30350
474,1,3240
