0,1,250
1,1,60
2,1,20
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,370
9,1,160
10,1,0
11,1,30
12,1,60
13,1,10
14,1,40
15,1,0
16,1,0
17,1,60
18,1,0
19,1,83840
20,1,150
21,1,240
22,1,3440
23,1,300
24,1,1520
25,1,300
26,1,2270
27,1,130
28,1,0
29,1,0
30,1,0
31,1,220
32,1,0
33,1,0
34,1,150
35,1,180
36,1,20
37,1,60
38,1,454440
39,1,0
40,1,0
41,1,540
42,1,3900
43,1,660
44,1,1230
45,1,0
46,1,600
47,1,4750
48,1,390
49,1,0
50,1,2700
51,1,0
52,1,0
53,1,1950
54,1,2060
55,1,1320
56,1,260
57,1,150
58,1,7770
59,1,0
60,1,0
61,1,420
62,1,390
63,1,2400
64,1,870
65,1,0
66,1,4920
67,1,0
68,1,350
69,1,0
70,1,0
71,1,570
72,1,2950
73,1,3200
74,1,910
75,1,0
76,1,10
77,1,200
78,1,246840
79,1,960
80,1,10
81,1,0
82,1,60
83,1,20
84,1,390
85,1,0
86,1,170
87,1,40
88,1,70
89,1,160
90,1,20
91,1,50
92,1,220
93,1,0
94,1,60
95,1,0
96,1,80
97,1,10
98,1,90
99,1,750
100,1,0
101,1,30
102,1,0
103,1,0
104,1,270
105,1,80
106,1,30
107,1,0
108,1,0
109,1,80
110,1,400
111,1,0
112,1,0
113,1,0
114,1,20
115,1,760
116,1,210
117,1,0
118,1,160
119,1,20
120,1,30
121,1,0
122,1,0
123,1,0
124,1,360
125,1,80
126,1,0
127,1,70
128,1,0
129,1,0
130,1,180
131,1,30
132,1,0
133,1,10
134,1,130
135,1,0
136,1,130
137,1,0
138,1,10
139,1,0
140,1,70
141,1,0
142,1,0
143,1,0
144,1,30
145,1,0
146,1,0
147,1,250
148,1,0
149,1,0
150,1,30
151,1,330
152,1,0
153,1,60
154,1,215320
155,1,670
156,1,50
157,1,0
158,1,0
159,1,100
160,1,80
161,1,190
162,1,0
163,1,0
164,1,0
165,1,300
166,1,0
167,1,90
168,1,300
169,1,500
170,1,1060
171,1,0
172,1,500000
173,1,1800
174,1,6220
175,1,0
176,1,0
177,1,660
178,1,320
179,1,700
180,1,0
181,1,1950
182,1,0
183,1,210
184,1,480
185,1,0
186,1,20
187,1,430
188,1,250
189,1,0
190,1,0
191,1,0
192,1,20
193,1,0
194,1,70
195,1,80
196,1,0
197,1,0
198,1,150
199,1,160
200,1,11270
201,1,50
202,1,0
203,1,2840
204,1,80
205,1,30
206,1,40
207,1,90
208,1,0
209,1,530
210,1,0
211,1,80
212,1,20430
213,1,200
