Name,Pig9
Score,0.44148
LockedUpRTP,
Rtp,485.0000000016208
Win Ranges
0,0.1,1 in never
0.1,1,1 in 231.641
1,2,1 in 164.621
2,3,1 in 191.130
3,5,1 in 92.956
5,10,1 in 36.383
10,20,1 in 17.085
20,50,1 in 6.366
50,100,1 in 4.802
100,200,1 in 11.991
200,500,1 in 21.429
500,1000,1 in 7.190
1000,2000,1 in 4.145
2000,3000,1 in 98.519
3000,5001,1 in 590.485
Distribution
0,104691047422,74.10
1,84860503066,50.00
2,54109573181,122.10
3,37710867725,1.60
4,99616378194,75.70
5,20259237403,28.10
6,53274454039,14.30
7,77974883922,34.60
8,103357456453,52.60
9,30675520500,3.30
10,17269039646,3.90
11,28911915966,6.00
12,51091264175,6.40
13,67107923410,12.40
14,27752408094,45.70
15,18265927877,0.40
16,61633270127,59.40
17,120529692952,48.60
18,43334846481,28.60
19,172624102549,102.30
20,9649637800,284.80
21,145507791589,150.60
22,103221225496,152.80
23,29053985813,9.10
24,80764824358,20.40
25,23800131336,15.70
26,51091264175,6.40
27,88823509682,449.70
28,82797659860,25.70
29,109795562713,152.40
30,39535707752,6.10
31,52733229022,21.60
32,51233514031,19.10
33,48200285975,18.60
34,22453532548,23.80
35,15244091117,14.20
36,35352333220,191.30
37,25010981167,10.20
38,3015691472,250.40
39,76339328627,32.50
40,4832853858,3.00
41,32140964738,10.50
42,112513887833,59.60
43,46714725802,11.60
44,25924754092,148.20
45,106780360682,320.50
46,41891569722,3.50
47,43827556421,13.10
48,264655950608,59.20
49,36443610640,16.90
50,124856220134,139.40
51,13774407022,206.60
52,82575896011,36.30
53,31653206921,14.40
54,13642106514,0.30
55,78293385940,16.40
56,49421330818,10.90
57,22525513620,467.00
58,97570124037,40.40
59,107989617465,57.90
60,226866191342,79.70
61,59623196980,7.20
62,10752892699,20.60
63,25454719483,209.90
64,9311198478,21.40
65,88851565523,24.70
66,57050502827,73.60
67,21078415275,31.20
68,38264414322,15.40
69,41077364512,42.20
70,28628838354,26.50
71,23330284791,9.30
72,46098078286,3.10
73,637464325624,498.90
74,30675520500,3.30
75,86947398520,99.90
76,114361080432,102.20
77,28233103958,177.60
78,13546899879,8.30
79,43135222628,5.20
80,30160992928,27.10
81,24459835695,36.70
82,27997188269,22.60
83,22248474139,9.00
84,281376656686,70.00
85,796181475799,556.40
86,27265522172,24.00
87,210836088829,52.10
88,45927404907,183.20
89,28932746894,10.30
90,26330592483,67.40
91,26332081573,6.70
92,581974987062,81.10
93,89660475624,29.20
94,23153761983,13.30
95,103857496199,89.20
96,250654420688,86.40
97,27422563329,74.30
98,59623196980,7.20
99,60506667519,44.00
100,46381234436,16.70
101,79620703448,165.20
102,188762860397,75.10
103,29897479806,1.50
104,48845845696,70.80
105,97581916190,25.60
106,34437358693,81.70
107,26954949662,22.70
108,24367591850,149.90
109,71327875712,50.30
110,93601498173,85.20
111,60743870399,29.50
112,91804809002,127.90
113,48754457500,6.30
114,83080595711,406.60
115,257290484282,412.70
116,42501899673,20.50
117,41891569722,3.50
118,24521171257,174.70
119,28488595328,118.10
120,21035988446,21.10
121,23330284791,9.30
122,27101504962,4.50
123,55170248821,47.50
124,116669910186,112.10
125,113260388548,51.50
126,146345342105,32.70
127,90925356533,64.10
128,81474398556,169.80
129,219207266066,39.50
130,39268312098,45.90
131,36122580304,1.30
132,80860100886,21.50
133,25068925477,161.40
134,63697410460,19.50
135,22396417562,174.20
136,8714032130,213.80
137,44655932194,13.60
138,130101209116,40.90
139,694234682962,625.80
140,18265927877,0.40
141,131489529393,27.50
142,79981574125,34.20
143,69875494333,18.50
144,3492117381,271.60
145,45541833823,9.80
146,5469697182,263.20
147,754332574903,82.60
148,104319390970,37.20
149,37602508437,7.40
150,21049531602,186.80
151,41611890111,185.40
152,15252190328,12.20
153,11001665586,29.60
154,12235772342,2.30
155,15016693584,8.20
156,43497347678,24.60
157,19698951047,4.90
158,19785671759,3.40
159,178548521243,39.40
160,16520231079,198.70
161,73852031839,93.40
162,6410354497,475.10
163,46646323964,16.50
164,24058406152,5.10
165,17018807829,44.50
166,46714725802,11.60
167,504064207755,51.40
168,111155367269,23.90
169,160260669502,60.90
170,36300308818,2.10
171,9311198478,21.40
172,15016693584,8.20
173,203381906841,81.60
174,78663314170,38.50
175,63577251867,19.80
176,125960004677,55.70
177,166446525862,46.10
178,1246135721402,660.70
179,164227651150,90.90
180,45712891660,33.00
181,15341718142,6.20
182,73574645200,18.10
183,25068925477,161.40
184,662769395863,595.90
185,77976153530,52.00
186,34223184323,12.10
187,18610564829,323.30
188,98975850294,45.10
189,18281667134,7.00
190,9311198478,21.40
191,41452045568,101.90
192,73494160736,31.70
193,8392401790,7.50
194,41077364512,42.20
195,63700161034,136.90
196,172120233298,79.30
197,11885450517,31.30
198,13546899879,8.30
199,59623196980,7.20
200,60589019529,1.40
201,35157212318,93.80
202,10620031148,1.10
203,22268681596,16.10
204,15341718142,6.20
205,74671030897,46.30
206,120529692952,48.60
207,76339328627,32.50
208,42542975883,31.40
209,14116670446,0.80
210,13331466827,10.00
211,224576153353,53.50
212,38209154397,110.60
213,20072150510,173.80
