Name,Pig7
Score,0.36372
LockedUpRTP,
Rtp,0.9699999999352359
Win Ranges
0,0.1,1 in 1.410
0.1,1,1 in 4.686
1,2,1 in 20.663
2,3,1 in 985.070
3,5,1 in 434.444
5,10,1 in 207.261
10,20,1 in 105.956
20,50,1 in 141.086
50,100,1 in 348.972
100,200,1 in 764.473
200,500,1 in 13579.760
500,1000,1 in 147990.099
1000,2000,1 in 3377655.786
2000,3000,1 in never
3000,5001,1 in 500000.000
Distribution
0,199895486317,0.00
1,276261723060,0.50
2,3539960807,122.10
3,2600163635,3.40
4,10429317458,16.80
5,327069919839,0.40
6,302699226024,0.20
7,5477147749,5.10
8,199895486317,0.00
9,8161058195,23.50
10,1301208599,2.00
11,6399184716,22.00
12,199895486317,0.00
13,2183242324,2.50
14,199895486317,0.00
15,1126466655,1.20
16,199895486317,0.00
17,199895486317,0.00
18,905062051,3.00
19,7743528047,3.80
20,3083976637,2.70
21,199895486317,0.00
22,21128711517,20.30
23,199895486317,0.00
24,11569301187,89.80
25,1744450436,7.20
26,5211892789,12.80
27,155766707792,0.60
28,199895486317,0.00
29,199895486317,0.00
30,2315321220,6.40
31,199895486317,0.00
32,3779624679,1.10
33,5702600913,14.00
34,2653074318,3.50
35,1674312531,1.50
36,199895486317,0.00
37,5477147749,5.10
38,769409340,250.40
39,199895486317,0.00
40,199895486317,0.00
41,199895486317,0.00
42,4727229532,39.00
43,199895486317,0.00
44,7214544333,11.20
45,3888942597,1.70
46,6173563037,7.80
47,2931203862,60.00
48,2024337473,3.60
49,8881914625,11.00
50,8339856810,28.50
51,199895486317,0.00
52,199895486317,0.00
53,5210368110,20.00
54,1515884229,0.30
55,199895486317,0.00
56,302699226024,0.20
57,199895486317,0.00
58,12713122216,40.40
59,155766707792,0.60
60,6321063733,5.20
61,199895486317,0.00
62,199895486317,0.00
63,5089089193,19.50
64,199895486317,0.00
65,2024337473,3.60
66,199895486317,0.00
67,14560805483,8.90
68,2151332864,2.10
69,14396012524,86.80
70,199895486317,0.00
71,1006439351,9.30
72,17218412905,24.50
73,199895486317,0.00
74,3888942597,1.70
75,199895486317,0.00
76,277949694601,0.30
77,5702600913,14.00
78,199895486317,0.00
79,199895486317,0.00
80,199895486317,0.00
81,6215572206,36.70
82,789970853,2.40
83,1346452659,9.00
84,199895486317,0.00
85,270278036,556.40
86,1863909405,24.00
87,6321063733,5.20
88,2600163635,3.40
89,2724437988,5.60
90,199895486317,0.00
91,1862998073,6.70
92,41286001194,17.60
93,199895486317,0.00
94,199895486317,0.00
95,6266071055,13.00
96,166633564110,0.90
97,199895486317,0.00
98,277949694601,0.30
99,4516133684,4.40
100,277949694601,0.30
101,234744002782,0.80
102,3888942597,1.70
103,234744002782,0.80
104,3613288267,5.40
105,1406161884,22.40
106,277949694601,0.30
107,8985334361,15.50
108,5561200715,3.10
109,1710756260,4.80
110,1410322859,4.00
111,199895486317,0.00
112,274348638436,0.70
113,199895486317,0.00
114,199895486317,0.00
115,53135337207,25.60
116,199895486317,0.00
117,199895486317,0.00
118,199895486317,0.00
119,155766707792,0.60
120,199895486317,0.00
121,199895486317,0.00
122,199895486317,0.00
123,199895486317,0.00
124,1710756260,4.80
125,2315321220,6.40
126,1185754979,1.80
127,199895486317,0.00
128,5702600913,14.00
129,10874419576,39.50
130,23735937698,20.20
131,1674312531,1.50
132,1301208599,2.00
133,28881279320,165.40
134,199895486317,0.00
135,199895486317,0.00
136,199895486317,0.00
137,3089189023,7.50
138,199895486317,0.00
139,253218277,625.80
140,1395398579,0.40
141,302699226024,0.20
142,199895486317,0.00
143,3779624679,1.10
144,219859030,271.60
145,4194434208,16.00
146,563684367,263.20
147,905062051,3.00
148,15116494049,17.20
149,3089189023,7.50
150,8209467681,6.90
151,13579404067,185.40
152,199895486317,0.00
153,199895486317,0.00
154,1891553004,6.00
155,1710756260,4.80
156,14931459994,11.50
157,199895486317,0.00
158,4529555999,2.30
159,199895486317,0.00
160,10950150359,14.40
161,199895486317,0.00
162,495724525,475.10
163,1740176607,16.50
164,1710756260,4.80
165,1457640168,9.00
166,20089350134,15.40
167,199895486317,0.00
168,199895486317,0.00
169,199895486317,0.00
170,29044852132,23.20
171,2724437988,5.60
172,199895486317,0.00
173,8881914625,11.00
174,15724605765,35.60
175,2151332864,2.10
176,199895486317,0.00
177,199895486317,0.00
178,199895486317,0.00
179,3083976637,2.70
180,26921582504,5.90
181,199895486317,0.00
182,199895486317,0.00
183,166633564110,0.90
184,199895486317,0.00
185,199895486317,0.00
186,1185754979,1.80
187,199895486317,0.00
188,199895486317,0.00
189,199895486317,0.00
190,199895486317,0.00
191,199895486317,0.00
192,199895486317,0.00
193,199895486317,0.00
194,7743528047,3.80
195,1710756260,4.80
196,199895486317,0.00
197,199895486317,0.00
198,199895486317,0.00
199,199895486317,0.00
200,199895486317,0.00
201,199895486317,0.00
202,199895486317,0.00
203,199895486317,0.00
204,199895486317,0.00
205,155766707792,0.60
206,199895486317,0.00
207,5113549811,32.50
208,2724437988,5.60
209,4215678638,9.50
210,234744002782,0.80
211,199895486317,0.00
212,199895486317,0.00
213,1891553004,6.00
214,905062051,3.00
215,199895486317,0.00
216,15237846043,7.70
217,3779624679,1.10
218,3774108231,8.80
219,2429604979,19.50
220,3250633861,2.60
221,905062051,3.00
222,199895486317,0.00
223,38139996364,17.70
224,2999179586,21.10
225,8262831688,47.80
226,2548099249,5.00
227,9026503773,106.60
228,199895486317,0.00
229,12967473139,5.30
230,199895486317,0.00
231,3888942597,1.70
232,199895486317,0.00
233,199895486317,0.00
234,199895486317,0.00
235,14100108995,13.60
236,1301208599,2.00
237,199895486317,0.00
238,199895486317,0.00
239,1010505669,192.90
240,199895486317,0.00
241,199895486317,0.00
242,3089189023,7.50
243,199895486317,0.00
244,70970596,326.80
245,199895486317,0.00
246,199895486317,0.00
247,6719058023,6.50
